Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
04/05/23 12:00,0.46,0.32,0.13,0.28999999999999998,0.28999999999999998,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.32,0.25,0.23,0.57999999999999996,0.2,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.31,0.28000000000000003,0.25,0.1,0.1,0.1,0.1,0.36,0.1,1.1100000000000001,0.37,1.1200000000000001,0.49,0.44,2.09,0.1,0.1,0.1,0.1,0.1,0.38,0.1,0.1,0.1,0.1
04/06/23 12:00,0.46,0.32,0.13,0.28999999999999998,0.28999999999999998,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.32,0.25,0.23,0.57999999999999996,0.2,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.31,0.28000000000000003,0.25,0.1,0.1,0.1,0.1,0.36,0.1,1.1100000000000001,0.37,1.1200000000000001,0.49,0.44,2.09,0.1,0.1,0.1,0.1,0.1,0.38,0.1,0.1,0.1,0.1
04/07/23 12:00,0.46,0.32,0.13,0.28999999999999998,0.28999999999999998,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.32,0.25,0.23,0.57999999999999996,0.2,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.31,0.28000000000000003,0.25,0.1,0.1,0.1,0.1,0.36,0.1,1.1100000000000001,0.37,1.1200000000000001,0.49,0.44,2.09,0.1,0.1,0.1,0.1,0.1,0.38,0.1,0.1,0.1,0.1
04/08/23 12:00,0.46,0.32,0.13,0.28999999999999998,0.28999999999999998,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.32,0.25,0.23,0.57999999999999996,0.2,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.31,0.28000000000000003,0.25,0.1,0.1,0.1,0.1,0.36,0.1,1.1100000000000001,0.37,1.1200000000000001,0.49,0.44,2.09,0.1,0.1,0.1,0.1,0.1,0.38,0.1,0.1,0.1,0.1
04/09/23 12:00,0.46,0.32,0.13,0.28999999999999998,0.28999999999999998,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.32,0.25,0.23,0.57999999999999996,0.2,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.31,0.28000000000000003,0.25,0.1,0.1,0.1,0.1,0.36,0.1,1.1100000000000001,0.37,1.1200000000000001,0.49,0.44,2.09,0.1,0.1,0.1,0.1,0.1,0.38,0.1,0.1,0.1,0.1
04/10/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,2.4700000000000002,0.1,0.2,0.1,,0.21,0.25,0.1,0.1,0.1,0.1
04/11/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,2.4700000000000002,0.1,0.2,0.1,,0.21,0.25,0.1,0.1,0.1,0.1
04/12/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,2.4700000000000002,0.1,0.2,0.1,0.16,0.21,0.25,0.1,0.1,0.1,0.1
04/13/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,2.4700000000000002,0.1,0.2,0.1,0.16,0.21,0.25,0.1,0.1,0.1,0.1
04/14/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,,0.1,0.2,0.1,0.16,0.21,0.25,0.1,0.1,0.1,0.1
04/15/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,,0.1,0.2,0.1,0.16,0.21,0.25,0.1,0.1,0.1,0.1
04/16/23 12:00,0.38,0.28000000000000003,0.11,0.1,0.1,0.1,0.23,0.2,0.1,0.2,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.25,0.38,0.24,0.1,0.39,0.21,0.37,0.26,0.1,0.22,0.1,0.1,0.1,0.26,0.21,0.1,0.21,0.3,0.1,0.28999999999999998,0.1,0.7,0.26,0.1,0.73,0.31,0.26,2.4700000000000002,0.1,0.2,0.1,0.16,0.21,0.25,0.1,0.1,0.1,0.1
04/17/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,8.17,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/18/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/19/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,8.17,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/20/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,8.17,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/21/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,8.17,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/22/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,8.17,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/23/23 12:00,0.24,0.26,0.18,0.1,0.32,0.1,0.1,0.1,0.1,0.34,0.08,0.1,0.1,0.1,0.26,0.1,0.1,0.24,0.1,0.27,0.1,0.25,0.25,0.1,0.35,0.22,0.28999999999999998,0.1,0.41,0.1,0.43,0.24,0.1,0.1,0.31,0.28999999999999998,0.23,0.1,0.1,0.1,0.23,0.94,0.56000000000000005,0.1,0.36,0.54,0.7,0.33,8.17,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1
04/24/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,1.89,0.1,0.1,0.1,0.17,0.2,0.1,0.1,0.1,0.1,0.1
04/25/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,1.89,0.1,0.1,0.1,0.17,0.2,0.1,,0.1,0.1,0.1
04/26/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,,0.1,0.1,0.1,0.17,0.2,0.1,,0.1,0.1,0.1
04/27/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,,0.1,0.1,0.1,0.17,0.2,0.1,0.1,0.1,0.1,0.1
04/28/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,,0.1,0.1,0.1,0.17,0.2,0.1,0.1,0.1,0.1,0.1
04/29/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,1.89,0.1,0.1,0.1,0.17,0.2,0.1,0.1,0.1,0.1,0.1
04/30/23 12:00,0.24,0.1,0.08,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.03,0.1,0.1,0.21,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.47,0.52,0.46,0.26,0.89,0.28999999999999998,0.1,0.45,0.23,0.1,0.1,0.1,0.1,0.34,0.24,0.21,0.1,0.1,0.1,0.22,0.1,0.39,0.34,0.1,0.74,0.73,0.3,1.89,0.1,0.1,0.1,0.17,0.2,0.1,0.1,0.1,0.1,0.1
05/01/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/02/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/03/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/04/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/05/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/06/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/07/23 12:00,0.34,0.26,0.17,0.24,0.35,0.1,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.21,0.1,0.1,0.81,0.42,0.35,0.24,0.23,0.37,0.1,0.1,0.27,0.21,0.1,0.22,0.1,0.46,1.26,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.39,0.26,0.61,0.91,0.25,0.1,0.1,0.1,0.13,0.53,0.44,0.3,0.1,0.1,0.1
05/08/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,0.1,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/09/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,0.1,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/10/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,0.1,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/11/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,0.1,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/12/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/13/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/14/23 12:00,0.22,0.31,0.24,0.27,0.37,0.33,0.1,0.1,0.1,0.1,0.04,0.1,0.1,0.1,0.1,1,0.35,0.48,0.36,0.38,0.61,0.1,0.65,0.1,0.1,0.1,0.21,0.1,0.2,0.1,0.72,0.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.28999999999999998,,0.44,0.45,0.55000000000000004,0.59,0.1,0.1,0.1,0.1,0.45,,0.28999999999999998,0.1,0.1,0.1
05/15/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/16/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.19,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/17/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,,0.1,0.1,0.19,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/18/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,,0.1,0.1,0.19,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/19/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.19,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/20/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.19,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/21/23 12:00,0.32,0.1,0.15,0.22,0.31,0.21,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.47,0.1,0.28999999999999998,0.46,0.37,0.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.73,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.19,0.47,0.1,0.1,0.62,0.1,0.1,0.1,0.04,0.26,,0.1,0.1,0.1,0.1
05/22/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
05/23/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
05/24/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
05/25/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
05/26/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
05/27/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
05/28/23 12:00,0.37,0.1,0.14000000000000001,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.23,0.49,0.1,0.3,0.33,0.53,0.71,0.33,0.4,1.08,0.1,0.1,0.1,0.1,1.18,0.25,0.1,0.1,0.46,0.3,0.24,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.7,0.2,1.47,0.32,0.4,,0.1,0.1,0.1,0.03,0.41,,0.1,0.1,0.1,0.1
