Nr,1,2,3,4,5
08/09/23 11:00,1.6918500000000001,1.37,1.57,1.5117100000000001,1.49607
08/09/23 12:00,1.6170199999999999,1.45,1.5,1.6301399999999999,1.43767
08/09/23 01:00,1.6942699999999999,1.43,1.83,1.34246,1.55803
08/09/23 02:00,1.5954699999999999,1.39,1.63,1.4086000000000001,1.5496099999999999
08/09/23 03:00,1.5592900000000001,1.44,1.55,1.34822,1.5243199999999999
08/09/23 04:00,1.6190599999999999,1.4,1.46,1.3546100000000001,1.5056099999999999
08/09/23 05:00,1.52651,1.48,1.43,1.48438,1.49386
08/09/23 06:00,1.5211399999999999,1.52,1.38,1.5134000000000001,1.4812399999999999
08/09/23 07:00,1.4844200000000001,1.49,1.24,1.45181,1.50993
08/09/23 08:00,1.43089,1.54,1.1200000000000001,1.5043299999999999,1.30061
08/09/23 09:00,1.45533,1.48,0.68,1.6506000000000001,1.4612799999999999
08/09/23 10:00,1.49756,1.38,0.68,1.5252600000000001,1.34504
08/09/23 11:00,1.43919,1.46,0.67,1.58876,1.2490600000000001
08/10/23 12:00,1.5758000000000001,1.37,0.81,1.61066,1.1860999999999999
08/10/23 01:00,1.60944,1.33,0.84,1.5495099999999999,1.1633500000000001
08/10/23 02:00,1.69337,1.31,1,1.4578800000000001,1.0824800000000001
08/10/23 03:00,1.66944,1.36,1.1200000000000001,1.4091899999999999,1.1118399999999999
08/10/23 04:00,1.6898899999999999,1.1599999999999999,0.98,1.29023,1.10242
08/10/23 05:00,1.7076100000000001,1.22,0.86,1.1583699999999999,1.06552
08/10/23 06:00,1.58351,1.2,0.87,1.39,0.99336000000000002
08/10/23 07:00,1.39351,1.18,1.02,1.3346899999999999,1.0828500000000001
08/10/23 08:00,1.60903,1.28,1.56,1.4297200000000001,1.2284200000000001
08/10/23 09:00,1.7634000000000001,1.37,1.71,1.48305,1.2373400000000001
08/10/23 10:00,1.7321,1.42,1.58,1.5499400000000001,1.38154
08/10/23 11:00,1.65198,1.48,1.54,1.4582900000000001,1.41797
08/10/23 12:00,1.70442,1.39,1.47,1.3883300000000001,1.4471099999999999
08/10/23 01:00,1.6747399999999999,1.44,1.38,1.4463200000000001,1.44119
08/10/23 02:00,1.6295599999999999,1.52,1.54,1.51451,1.4854700000000001
08/10/23 03:00,1.6505300000000001,1.47,1.56,1.6800999999999999,1.5758700000000001
08/10/23 04:00,1.6611400000000001,1.39,1.44,1.5204599999999999,1.4468799999999999
08/10/23 05:00,1.7294400000000001,1.37,1.54,1.4736800000000001,1.4027499999999999
08/10/23 06:00,1.7372399999999999,1.41,1.61,1.44241,1.5469999999999999
08/10/23 07:00,1.65682,1.39,1.58,1.7133799999999999,1.3803399999999999
08/10/23 08:00,1.59277,1.62,1.49,1.5951,1.34514
08/10/23 09:00,1.5467299999999999,1.35,1.44,1.42964,1.17164
08/10/23 10:00,1.5400400000000001,1.27,1.29,1.4391700000000001,1.1710400000000001
08/10/23 11:00,1.5609500000000001,1.19,1.4,1.1169500000000001,1.1864699999999999
08/11/23 12:00,1.4841200000000001,1.3,1.22,1.26973,
08/11/23 01:00,1.5486,1.2,1.06,1.1600200000000001,
08/11/23 02:00,1.61598,1.08,0.92,1.21465,
08/11/23 03:00,1.7472799999999999,1.1599999999999999,1.22,1.08806,
08/11/23 04:00,1.70279,1.02,1.0900000000000001,1.0170999999999999,
08/11/23 05:00,1.714,0.99,1.1100000000000001,1.3191900000000001,
08/11/23 06:00,1.73169,0.88,1.08,1.3590500000000001,
08/11/23 07:00,1.7785200000000001,1.01,1.23,1.9725600000000001,
08/11/23 08:00,1.73637,1.25,1.68,1.9808600000000001,1.4778500000000001
08/11/23 09:00,1.7125600000000001,1.38,1.61,1.86243,1.4220999999999999
08/11/23 10:00,1.77572,1.43,1.55,1.65757,1.3823099999999999
08/11/23 11:00,1.8109900000000001,1.43,1.52,1.7460500000000001,1.4895499999999999
08/11/23 12:00,1.9172100000000001,1.42,1.68,1.5128999999999999,1.5224599999999999
08/11/23 01:00,1.7862100000000001,1.35,1.61,1.57958,1.46008
08/11/23 02:00,1.8573,1.48,1.54,1.60006,1.48424
08/11/23 03:00,1.8812,1.39,1.7,1.57542,1.5694600000000001
08/11/23 04:00,1.84613,1.36,1.61,1.85226,1.50475
08/11/23 05:00,1.7906899999999999,1.4,1.6,1.7067000000000001,1.4970600000000001
08/11/23 06:00,1.85046,1.5,1.4,1.7185900000000001,1.35632
08/11/23 07:00,1.75709,1.52,1.61,1.57612,1.4434100000000001
08/11/23 08:00,1.73254,1.43,1.42,1.7531000000000001,1.3254999999999999
08/11/23 09:00,1.7517499999999999,1.62,1.45,1.7076499999999999,1.3808499999999999
08/11/23 10:00,1.6187100000000001,1.39,1.2,1.6034900000000001,1.29223
08/11/23 11:00,1.6432599999999999,1.28,1.24,1.54114,1.32531
08/12/23 12:00,1.68283,1.21,1.1499999999999999,1.4897800000000001,1.0922499999999999
08/12/23 01:00,1.64072,1.25,1.06,1.4142399999999999,1.05928
08/12/23 02:00,1.60931,1.27,1.07,1.4574,0.90253000000000005
08/12/23 03:00,1.6729099999999999,1.22,1.1000000000000001,1.25675,0.97450999999999999
08/12/23 04:00,1.77867,1.1100000000000001,0.78,1.0987100000000001,0.82126999999999994
08/12/23 05:00,1.7289300000000001,0.96,0.74,1.2886299999999999,0.82213999999999998
08/12/23 06:00,1.50404,0.92,0.87,1.2628600000000001,0.88922999999999996
08/12/23 07:00,1.6299300000000001,1.1299999999999999,0.99,1.1207400000000001,0.72736000000000001
08/12/23 08:00,1.6694100000000001,1.73,1.45,1.4951700000000001,1.18015
08/12/23 09:00,1.68462,1.41,1.59,1.39706,1.45767
08/12/23 10:00,1.63063,1.46,1.73,1.79871,1.4063399999999999
08/12/23 11:00,1.7671600000000001,1.52,1.49,1.48678,1.3021100000000001
08/12/23 12:00,1.7483299999999999,1.38,1.55,1.52138,1.4044000000000001
08/12/23 01:00,1.54206,1.41,1.46,1.70336,1.41896
08/12/23 02:00,1.43973,1.37,1.58,2.0765400000000001,1.4228499999999999
08/12/23 03:00,1.49224,1.39,1.57,1.59873,1.4056200000000001
08/12/23 04:00,1.5545899999999999,1.35,1.73,1.7784599999999999,1.3494699999999999
08/12/23 05:00,1.49865,1.28,1.51,1.68143,1.5356000000000001
08/12/23 06:00,1.62477,1.26,1.65,1.8418300000000001,1.48736
08/12/23 07:00,1.6296600000000001,1.04,1.77,1.65167,1.4233100000000001
08/12/23 08:00,1.7091499999999999,1.1299999999999999,1.51,1.5492300000000001,1.4071800000000001
08/12/23 09:00,1.6602699999999999,1.23,1.6,1.6041700000000001,1.24309
08/12/23 10:00,1.7146999999999999,1.44,1.42,1.50295,1.2994399999999999
08/12/23 11:00,1.7682100000000001,1.43,1.49,1.5166900000000001,1.25532
08/13/23 12:00,1.58114,1.33,1.57,1.91815,1.2715000000000001
08/13/23 01:00,1.82622,1.32,1.4,2.4843899999999999,1.21282
08/13/23 02:00,1.8048999999999999,1.23,1.47,2.3439299999999998,1.175
08/13/23 03:00,1.9543600000000001,1.26,1.35,1.63791,1.1606399999999999
08/13/23 04:00,1.6781699999999999,1.1599999999999999,1.5,1.7537400000000001,1.1466799999999999
08/13/23 05:00,1.7706200000000001,1.28,1.47,1.8195300000000001,1.21696
08/13/23 06:00,1.76528,1.2,1.65,1.8081,1.28766
08/13/23 07:00,1.8129500000000001,1.17,1.72,1.9787399999999999,1.2889200000000001
08/13/23 08:00,1.87107,1.18,1.92,1.9796800000000001,1.3240799999999999
08/13/23 09:00,1.9317800000000001,1.2,1.95,2.0017900000000002,1.5133300000000001
08/13/23 10:00,1.85076,1.38,2.0499999999999998,2.1019100000000002,1.3795200000000001
08/13/23 11:00,1.8357300000000001,1.31,1.97,2.3620399999999999,1.46014
08/13/23 12:00,1.9076500000000001,1.45,2.19,1.6135699999999999,1.56043
08/13/23 01:00,1.8369599999999999,1.52,1.96,1.8198300000000001,1.5784
08/13/23 02:00,1.8822000000000001,1.51,1.98,1.54552,1.5768800000000001
08/13/23 03:00,1.8680600000000001,1.38,1.62,1.5732900000000001,1.5061100000000001
08/13/23 04:00,1.85571,1.41,1.85,1.99522,1.6086100000000001
08/13/23 05:00,1.8543400000000001,1.52,2.08,1.8849800000000001,1.65266
08/13/23 06:00,1.9068799999999999,1.4,1.69,2.1593499999999999,1.6614800000000001
08/13/23 07:00,1.8266500000000001,1.43,1.6,2.1991200000000002,1.69763
08/13/23 08:00,1.8442700000000001,1.44,1.64,1.95068,1.75275
08/13/23 09:00,1.7675399999999999,1.48,1.64,1.77461,1.65049
08/13/23 10:00,1.6989300000000001,1.3,1.53,1.8286800000000001,1.6022400000000001
08/13/23 11:00,1.75444,1.24,1.25,1.66858,1.5297700000000001
08/14/23 12:00,1.8092999999999999,1.39,1.06,1.7123200000000001,1.3329599999999999
08/14/23 01:00,1.83057,1.31,1.17,1.65412,1.19615
08/14/23 02:00,1.8475999999999999,1.29,1.1499999999999999,1.4866299999999999,1.0541199999999999
08/14/23 03:00,1.9266300000000001,1.25,1.02,1.7569900000000001,0.84852000000000005
08/14/23 04:00,1.9160299999999999,1.17,1.22,1.84341,0.67661000000000004
08/14/23 05:00,2.0651099999999998,1.1299999999999999,1.1599999999999999,1.7541899999999999,0.64993999999999996
08/14/23 06:00,2.09985,1.04,1.37,2.4062000000000001,0.53461000000000003
08/14/23 07:00,1.81646,1.1299999999999999,1.55,2.76288,0.84782999999999997
08/14/23 08:00,1.8444199999999999,1.25,1.67,1.80654,1.3170599999999999
08/14/23 09:00,2.0429599999999999,1.42,1.67,1.6877,1.3341400000000001
08/14/23 10:00,1.88327,1.45,2.15,1.6175999999999999,1.4680899999999999
08/14/23 11:00,1.80938,1.5,2.09,1.7744800000000001,1.48333
08/14/23 12:00,1.87374,1.42,1.91,1.55681,1.5106599999999999
08/14/23 01:00,1.9053500000000001,1.4,1.67,1.6204000000000001,1.38246
08/14/23 02:00,1.8186199999999999,1.44,1.77,1.67,1.44669
08/14/23 03:00,1.8791199999999999,1.43,2.0699999999999998,1.7986,1.4471799999999999
08/14/23 04:00,1.91689,1.46,1.87,1.71533,1.43855
08/14/23 05:00,1.8552900000000001,1.48,1.91,1.6869799999999999,1.50115
08/14/23 06:00,1.8928700000000001,1.46,1.85,1.8257699999999999,1.48858
08/14/23 07:00,1.96133,1.52,1.89,1.59697,1.38144
08/14/23 08:00,1.8246,1.38,1.7,1.48238,1.32839
08/14/23 09:00,2.08358,1.5,1.47,1.56999,1.44102
08/14/23 10:00,2.0720399999999999,1.54,1.48,1.6219600000000001,1.43544
08/14/23 11:00,2.0057499999999999,1.47,1.57,1.71638,1.5676699999999999
08/15/23 12:00,1.96166,1.52,1.42,1.55538,1.5388200000000001
08/15/23 01:00,2.1233599999999999,1.45,1.64,1.52657,1.53179
08/15/23 02:00,2.1678099999999998,1.41,1.62,1.57521,1.43259
08/15/23 03:00,2.0994299999999999,1.26,1.77,1.7711699999999999,1.47773
08/15/23 04:00,2.1538900000000001,1.38,1.53,1.36069,1.4752400000000001
08/15/23 05:00,1.8868499999999999,1.43,1.46,1.62409,1.4008499999999999
08/15/23 06:00,1.74386,1.49,1.33,1.3760600000000001,1.53556
08/15/23 07:00,1.77511,1.18,1.46,1.6231899999999999,1.51715
08/15/23 08:00,1.91439,1.45,2,1.7655700000000001,1.6099699999999999
08/15/23 09:00,1.9089400000000001,1.42,1.73,1.4773799999999999,1.6358200000000001
08/15/23 10:00,1.96611,1.51,1.46,1.6992799999999999,1.60375
08/15/23 11:00,1.8876599999999999,1.55,1.68,1.54129,1.5874699999999999
08/15/23 12:00,1.8665700000000001,1.49,1.54,1.29725,1.6046100000000001
08/15/23 01:00,1.78966,1.49,1.5,1.4892399999999999,1.57619
08/15/23 02:00,1.8130599999999999,1.38,1.1200000000000001,1.69458,1.61422
08/15/23 03:00,1.6583600000000001,1.37,0.98,1.56793,1.6476
08/15/23 04:00,1.5793999999999999,1.4,1.08,1.7183999999999999,1.40279
08/15/23 05:00,1.68055,1.38,1.32,1.57301,1.25621
08/15/23 06:00,1.8380799999999999,1.46,1.61,1.63117,1.21366
08/15/23 07:00,1.81751,1.24,1.6,1.6391800000000001,1.1708400000000001
08/15/23 08:00,1.7978099999999999,1.27,1.5,1.5908,1.19984
08/15/23 09:00,1.9011,1.43,1.32,1.46851,1.34101
08/15/23 10:00,2.1359400000000002,1.48,1.4,1.425,1.2503500000000001
08/15/23 11:00,2.59585,1.36,1.34,1.48597,1.3153699999999999
08/16/23 12:00,2.6570800000000001,1.39,1.21,1.43459,1.34388
08/16/23 01:00,2.6267200000000002,1.45,1.27,1.41398,1.24823
08/16/23 02:00,2.4413499999999999,1.4,1.32,1.39324,1.23062
08/16/23 03:00,2.0526900000000001,1.41,1.24,1.2245999999999999,1.2876799999999999
08/16/23 04:00,1.7582100000000001,1.38,1.48,1.25864,1.2728999999999999
08/16/23 05:00,1.57491,1.31,1.35,1.35484,1.34222
08/16/23 06:00,1.75976,1.31,1.5,1.17628,1.2185999999999999
08/16/23 07:00,1.7474799999999999,1.4,1.64,1.1887700000000001,1.2283299999999999
08/16/23 08:00,1.9365399999999999,1.46,1.66,1.4486699999999999,1.28488
08/16/23 09:00,1.9287700000000001,1.49,1.6,1.6872799999999999,1.35486
08/16/23 10:00,2.0625300000000002,1.49,1.7,1.74552,1.4209400000000001
08/16/23 11:00,1.8874,1.43,1.51,1.51102,1.3291200000000001
08/16/23 12:00,1.9694100000000001,1.53,1.45,1.6769799999999999,1.3948400000000001
08/16/23 01:00,1.89476,1.48,1.44,1.5242199999999999,1.33456
08/16/23 02:00,1.9210799999999999,1.51,1.31,1.6043000000000001,1.4410700000000001
08/16/23 03:00,1.9669700000000001,1.0900000000000001,1.39,1.6787300000000001,1.4505699999999999
08/16/23 04:00,1.9846699999999999,1.08,1.48,1.56932,1.4074599999999999
08/16/23 05:00,1.90768,1.26,1.68,1.56518,1.4819100000000001
08/16/23 06:00,1.8229299999999999,1.51,1.86,1.6200300000000001,1.3556900000000001
08/16/23 07:00,1.84154,1.63,1.55,1.9158599999999999,1.33924
08/16/23 08:00,1.8278099999999999,1.62,1.76,1.68625,1.31263
08/16/23 09:00,1.9012,1.63,1.6,1.79074,1.3746499999999999
08/16/23 10:00,1.98143,1.59,1.72,1.61904,1.5219199999999999
08/16/23 11:00,1.88564,1.58,1.45,1.57203,1.5340400000000001
08/17/23 12:00,1.80552,1.46,1.5,1.6079699999999999,1.5089699999999999
08/17/23 01:00,1.82927,1.56,1.37,1.4819599999999999,1.4639200000000001
08/17/23 02:00,1.7616400000000001,1.52,1.43,1.5388500000000001,1.4730399999999999
08/17/23 03:00,1.8033999999999999,1.3,1.57,1.4356100000000001,1.50074
08/17/23 04:00,1.95716,1.37,1.43,2.1667100000000001,1.46393
08/17/23 05:00,1.9182399999999999,1.3,1.39,2.3226599999999999,1.4880199999999999
08/17/23 06:00,1.9030400000000001,1.3,1.1000000000000001,2.3384200000000002,1.3642099999999999
08/17/23 07:00,1.9141699999999999,1.36,1.37,2.2619699999999998,1.1825699999999999
08/17/23 08:00,2.3511099999999998,1.26,1.63,2.1402299999999999,1.2732000000000001
08/17/23 09:00,2.75393,1.37,1.56,2.3816199999999998,1.53152
08/17/23 10:00,2.4826000000000001,1.35,1.72,2.13435,1.38124
08/17/23 11:00,2.6258900000000001,1.34,1.89,2.2934600000000001,1.3870199999999999
08/17/23 12:00,2.1573500000000001,1.34,1.63,1.9220999999999999,1.40147
08/17/23 01:00,2.4746100000000002,1.38,1.47,1.72353,1.4139299999999999
08/17/23 02:00,2.1432000000000002,1.47,1.24,1.8118399999999999,1.4851399999999999
08/17/23 03:00,1.9343399999999999,1.32,1.27,1.67083,1.38262
08/17/23 04:00,1.9689099999999999,1.41,1.45,1.7075,1.3935299999999999
08/17/23 05:00,1.99542,1.37,1.58,1.73106,1.49054
08/17/23 06:00,2.5489899999999999,1.43,1.99,2.0161799999999999,1.40333
08/17/23 07:00,1.8890100000000001,1.33,2.0499999999999998,1.8604099999999999,1.4076900000000001
08/17/23 08:00,1.72227,1.53,1.76,2.0016699999999998,1.4611000000000001
08/17/23 09:00,1.7698400000000001,1.54,1.55,1.7356799999999999,1.5114700000000001
08/17/23 10:00,1.82481,1.45,1.31,1.9057999999999999,1.45591
08/17/23 11:00,2.0234899999999998,1.41,1.51,2.0399799999999999,1.4711399999999999
08/18/23 12:00,2.0860099999999999,1.51,1.68,1.6428499999999999,1.5699700000000001
08/18/23 01:00,2.1017000000000001,1.38,1.28,1.8055600000000001,1.44997
08/18/23 02:00,1.97753,1.49,1.43,1.84663,1.4649300000000001
08/18/23 03:00,1.8593900000000001,1.52,1.49,1.5374699999999999,1.28592
08/18/23 04:00,1.8689499999999999,1.44,1.66,1.6372800000000001,1.1700200000000001
08/18/23 05:00,1.92096,1.32,1.58,1.53972,1.2165699999999999
08/18/23 06:00,2.2450899999999998,1.27,1.43,1.44476,1.25824
08/18/23 07:00,2.8708800000000001,1.26,1.9,1.3789899999999999,1.3168899999999999
08/18/23 08:00,2.4538700000000002,1.33,1.85,1.7024900000000001,1.3513500000000001
08/18/23 09:00,2.0852300000000001,1.36,1.97,1.4914099999999999,1.39602
08/18/23 10:00,2.1721699999999999,1.43,1.76,1.49709,1.33257
08/18/23 11:00,2.2451699999999999,1.44,1.7,1.75566,1.47112
08/18/23 12:00,2.3343699999999998,1.49,1.49,1.91083,1.57091
08/18/23 01:00,2.2192799999999999,1.48,1.41,1.9296899999999999,1.4386399999999999
08/18/23 02:00,1.9433,1.5,1.43,1.7443900000000001,1.3830100000000001
08/18/23 03:00,1.8425,1.54,1.64,1.70729,1.37253
08/18/23 04:00,1.97261,1.52,1.76,1.7255499999999999,1.3849400000000001
08/18/23 05:00,2.0418400000000001,1.52,1.35,1.8263199999999999,1.31721
08/18/23 06:00,2.1871999999999998,1.45,1.61,1.79704,1.3045599999999999
08/18/23 07:00,1.9734,1.4,1.49,1.59304,1.3465800000000001
08/18/23 08:00,1.9196200000000001,1.39,1.51,1.68452,1.3160799999999999
08/18/23 09:00,1.7516700000000001,1.29,1.6,1.83416,1.2583899999999999
08/18/23 10:00,1.7830900000000001,1.39,1.53,1.6880200000000001,1.2438100000000001
08/18/23 11:00,1.76681,1.43,1.4,1.8715299999999999,1.38706
08/19/23 12:00,1.83345,1.35,1.35,1.5224800000000001,1.37449
08/19/23 01:00,1.8813899999999999,1.41,1.1299999999999999,1.7619100000000001,1.3206
08/19/23 02:00,1.74726,1.43,1.1499999999999999,1.4753499999999999,1.22485
08/19/23 03:00,1.7833399999999999,1.31,1.33,1.55264,1.3082400000000001
08/19/23 04:00,1.6952799999999999,1.3,1.18,1.8147599999999999,1.3259000000000001
08/19/23 05:00,1.74776,1.25,1.1100000000000001,1.76827,1.22299
08/19/23 06:00,1.73024,1.18,1.28,1.49088,1.2789600000000001
08/19/23 07:00,1.61002,1.22,1.52,1.4624200000000001,1.28972
08/19/23 08:00,1.53112,1.1299999999999999,1.56,1.77701,1.29129
08/19/23 09:00,1.4535,1.1599999999999999,1.83,2.0492699999999999,1.3420399999999999
08/19/23 10:00,1.8934500000000001,1.41,2.0299999999999998,2.0000900000000001,1.33772
08/19/23 11:00,2.0132400000000001,1.43,2.0699999999999998,1.9379299999999999,1.36785
08/19/23 12:00,1.97922,1.44,1.89,2.3206099999999998,1.3488100000000001
08/19/23 01:00,2.1044399999999999,1.46,1.77,2.0550600000000001,1.4109100000000001
08/19/23 02:00,1.99166,1.46,1.88,1.6264799999999999,1.4328700000000001
08/19/23 03:00,1.97786,1.55,1.71,1.9783999999999999,1.43191
08/19/23 04:00,2.03362,1.57,1.83,1.9051800000000001,1.4170199999999999
08/19/23 05:00,2.07701,1.4,1.86,1.9515400000000001,1.3587899999999999
08/19/23 06:00,2.0250699999999999,1.52,2.21,2.1906400000000001,1.3581799999999999
08/19/23 07:00,2.0562100000000001,1.1000000000000001,1.97,2.2013600000000002,1.2849999999999999
08/19/23 08:00,1.94455,1.24,1.59,2.2630699999999999,1.2616700000000001
08/19/23 09:00,1.9501900000000001,1.3,1.71,2.1078399999999999,1.24993
08/19/23 10:00,2.0020699999999998,1.21,1.68,2.0069599999999999,1.17035
08/19/23 11:00,2.0337200000000002,1.28,1.5,2.04508,1.35859
08/20/23 12:00,2.3262100000000001,1.33,1.23,1.8686400000000001,1.2526299999999999
08/20/23 01:00,2.1224699999999999,1.4,1.3,1.9212400000000001,1.35694
08/20/23 02:00,2.19957,1.45,1.49,1.90744,1.3491899999999999
08/20/23 03:00,2.3061799999999999,1.46,1.28,1.9008100000000001,1.2966899999999999
08/20/23 04:00,2.14506,1.34,1.39,2.0592299999999999,1.0723400000000001
08/20/23 05:00,2.0015399999999999,1.39,1.51,2.0020600000000002,1.0292699999999999
08/20/23 06:00,1.9023000000000001,1.34,1.54,1.7916399999999999,0.91183000000000003
08/20/23 07:00,1.7404200000000001,1.17,1.72,1.8807,1.1117300000000001
08/20/23 08:00,1.8430800000000001,0.97,2.14,2.1519599999999999,1.41669
08/20/23 09:00,2.0439600000000002,1.25,2.2000000000000002,1.9522900000000001,1.4171499999999999
08/20/23 10:00,2.0442,1.26,2.13,2.03288,1.4796199999999999
08/20/23 11:00,2.1535000000000002,1.45,1.78,1.94059,1.4897100000000001
08/20/23 12:00,2.1173199999999999,1.63,1.96,2.1846999999999999,1.5289999999999999
08/20/23 01:00,2.1573199999999999,1.55,1.76,1.82487,1.4633
08/20/23 02:00,2.28288,1.58,1.87,1.73736,1.52579
08/20/23 03:00,2.2327499999999998,1.47,1.58,1.7923800000000001,1.45557
08/20/23 04:00,2.1630199999999999,1.51,1.64,1.7263500000000001,1.4323600000000001
08/20/23 05:00,2.0028100000000002,1.25,1.67,1.8501399999999999,1.4724900000000001
08/20/23 06:00,2.15212,1.25,1.94,1.8981399999999999,1.5107699999999999
08/20/23 07:00,2.1139399999999999,1.43,1.76,2.19922,1.4698100000000001
08/20/23 08:00,2.0847199999999999,1.57,1.72,2.22587,1.3678900000000001
08/20/23 09:00,2.0975799999999998,1.61,1.93,2.1421299999999999,1.43493
08/20/23 10:00,2.15035,1.69,1.5,1.82283,1.2904500000000001
08/20/23 11:00,2.0602100000000001,1.53,1.51,1.85253,1.30328
08/21/23 12:00,2.0047199999999998,1.63,1.3,1.5441199999999999,1.28603
08/21/23 01:00,2.0664500000000001,1.64,1.54,1.6932499999999999,1.3315699999999999
08/21/23 02:00,1.89649,1.54,1.22,1.5602,1.22983
08/21/23 03:00,1.8708400000000001,1.5,1.41,1.665,1.2152099999999999
08/21/23 04:00,1.9709399999999999,1.46,1.24,1.47357,1.4797
08/21/23 05:00,1.76006,1.51,1.05,1.68763,1.31521
08/21/23 06:00,1.7730300000000001,1.28,1.24,1.32985,1.3621799999999999
08/21/23 07:00,1.6964999999999999,1.44,1.43,1.71008,1.37754
08/21/23 08:00,1.7116800000000001,1.59,1.9,2.1570999999999998,1.35198
08/21/23 09:00,1.7476700000000001,1.61,1.77,1.98756,1.3115399999999999
08/21/23 10:00,1.7771600000000001,1.47,1.91,1.86191,1.4265600000000001
08/21/23 11:00,1.8692,1.54,1.56,1.9382699999999999,1.4888600000000001
08/21/23 12:00,1.94536,1.58,1.24,1.95973,1.4866299999999999
08/21/23 01:00,1.9792799999999999,1.51,1.22,1.99281,1.4921500000000001
08/21/23 02:00,1.75214,1.43,1.35,1.89621,1.49576
08/21/23 03:00,1.87622,1.46,1.56,1.9843900000000001,1.4231799999999999
08/21/23 04:00,1.83325,1.42,1.7,2.04033,1.5138100000000001
08/21/23 05:00,1.9174800000000001,1.28,1.86,1.9325300000000001,1.44811
08/21/23 06:00,1.8212900000000001,1.34,1.53,1.8596900000000001,1.5133000000000001
08/21/23 07:00,1.8727100000000001,1.56,1.72,1.752,1.45808
08/21/23 08:00,1.8063400000000001,1.64,1.71,1.8998999999999999,1.47051
08/21/23 09:00,1.6925399999999999,1.64,1.57,1.73106,1.42666
08/21/23 10:00,1.5660099999999999,1.48,1.51,1.6229800000000001,1.39039
08/21/23 11:00,1.55138,1.47,1.44,1.3787499999999999,1.2763599999999999
08/22/23 12:00,1.6480300000000001,1.42,1.42,1.5197400000000001,1.1308400000000001
08/22/23 01:00,1.6322399999999999,1.39,1.48,1.2848299999999999,1.41411
08/22/23 02:00,1.49441,1.26,1.45,1.2134199999999999,1.1182799999999999
08/22/23 03:00,1.48492,1.0900000000000001,1.27,1.4543999999999999,0.88734999999999997
08/22/23 04:00,1.5834600000000001,1.06,1.21,0.94543999999999995,0.81096000000000001
08/22/23 05:00,1.59561,0.89,0.97,0.97475000000000001,1.17906
08/22/23 06:00,1.4776800000000001,0.94,0.97,1.1251,1.1689099999999999
08/22/23 07:00,1.4077200000000001,0.79,1.07,0.94474999999999998,1.2545200000000001
08/22/23 08:00,1.3757900000000001,0.92,1.4,1.64639,1.36073
08/22/23 09:00,2.0630199999999999,1.1599999999999999,1.49,1.63517,1.40577
08/22/23 10:00,2.2450000000000001,1.34,1.37,1.97081,1.38144
08/22/23 11:00,2.26403,1.4,1.3,1.71753,1.4434400000000001
08/22/23 12:00,2.4670999999999998,1.51,1.48,1.8711800000000001,1.38513
08/22/23 01:00,2.1737700000000002,1.58,1.48,1.6673899999999999,1.55094
08/22/23 02:00,2.1863800000000002,1.46,1.56,1.60334,1.50867
08/22/23 03:00,2.1766399999999999,1.48,1.43,1.7836399999999999,1.3598699999999999
08/22/23 04:00,2.0678100000000001,1.46,1.62,1.5628,1.45506
08/22/23 05:00,2.0077600000000002,1.37,1.73,1.7714700000000001,1.5047600000000001
08/22/23 06:00,1.99925,1.62,1.63,1.82694,1.49881
08/22/23 07:00,1.88168,1.42,1.54,1.7688200000000001,1.3676900000000001
08/22/23 08:00,1.8425400000000001,1.67,1.64,1.6281600000000001,1.3557999999999999
08/22/23 09:00,1.7567600000000001,1.5,1.48,1.71187,1.3835
08/22/23 10:00,1.6540900000000001,1.41,1.39,1.51834,1.24532
08/22/23 11:00,1.7342500000000001,1.26,1.61,1.83463,1.12462
08/23/23 12:00,1.6340699999999999,1.18,1.4,1.6946600000000001,1.0962400000000001
08/23/23 01:00,1.6374599999999999,1.1000000000000001,1.28,1.82534,1.0037100000000001
08/23/23 02:00,1.5806,1.02,0.99,1.71608,0.88449999999999995
08/23/23 03:00,1.4975000000000001,0.99,0.91,1.67309,0.78825999999999996
08/23/23 04:00,1.33182,0.93,0.95,1.8448899999999999,0.77059999999999995
08/23/23 05:00,1.26247,0.96,0.86,1.6225099999999999,0.75988999999999995
08/23/23 06:00,1.2325600000000001,0.73,0.84,,0.73758999999999997
08/23/23 07:00,1.1386700000000001,0.77,1.01,,0.78605999999999998
08/23/23 08:00,1.1524300000000001,0.94,1.55,,1.20502
08/23/23 09:00,1.4228799999999999,1.22,1.4,,1.4022699999999999
08/23/23 10:00,1.5821499999999999,1.37,1.5,,1.45695
08/23/23 11:00,1.59379,1.21,1.34,1.86832,1.3999600000000001
08/23/23 12:00,1.6640299999999999,1.39,1.37,1.74946,1.4004399999999999
08/23/23 01:00,1.4890699999999999,1.43,1.59,1.6794800000000001,1.3412999999999999
08/23/23 02:00,1.5198100000000001,1.45,1.32,2.1425100000000001,1.4750099999999999
08/23/23 03:00,1.6122099999999999,1.4,1.5,2.0643699999999998,1.4158200000000001
08/23/23 04:00,1.6218999999999999,1.36,1.43,1.93825,1.43601
08/23/23 05:00,1.57396,1.31,1.62,1.5767599999999999,1.41066
08/23/23 06:00,1.68466,1.39,1.73,1.39313,1.43004
08/23/23 07:00,1.7862199999999999,1.46,1.89,1.5823199999999999,1.44892
08/23/23 08:00,1.7129099999999999,1.42,1.6,1.53349,1.3551899999999999
08/23/23 09:00,1.6389199999999999,1.45,1.55,1.2532799999999999,1.31894
